,code,area,year,sex,pop,data_type,x_cv_representative,x_cv_ascertainment
450,0,China,2007,male,666673621.0,p,0,0
451,0,China,2008,male,671003937.0,p,0,0
452,0,China,2009,male,674950026.0,p,0,0
453,0,China,2010,male,687479997.0,p,0,0
454,0,China,2011,male,690679957.0,p,0,0
455,0,China,2012,male,693950000.0,p,0,0
456,0,China,2013,male,695577461.0,p,0,0
457,0,China,2014,male,697969507.0,p,0,0
458,0,China,2015,male,702175237.0,p,0,0
459,0,China,2016,male,705306784.0,p,0,0
460,0,China,2017,male,709454163.0,p,0,0
461,0,China,2018,male,713324223.1,p,0,0
462,110000,Beijing,2005,male,7790739.0,p,0,0
463,110000,Beijing,2006,male,7970554.0,p,0,0
464,110000,Beijing,2007,male,8228705.0,p,0,0
465,110000,Beijing,2008,male,8536879.0,p,0,0
466,110000,Beijing,2009,male,8835023.0,p,0,0
467,110000,Beijing,2010,male,10112920.0,p,0,0
468,110000,Beijing,2011,male,10407002.0,p,0,0
469,110000,Beijing,2012,male,10681009.0,p,0,0
470,110000,Beijing,2013,male,10907000.0,p,0,0
471,110000,Beijing,2014,male,10877350.0,p,0,0
472,110000,Beijing,2015,male,11134000.0,p,0,0
473,110000,Beijing,2016,male,11127877.0,p,0,0
474,110000,Beijing,2017,male,11073999.0,p,0,0
475,110000,Beijing,2018,male,11140335.55,p,0,0
476,120000,Tianjin,2005,male,5235922.0,p,0,0
477,120000,Tianjin,2006,male,5456313.0,p,0,0
478,120000,Tianjin,2007,male,5656382.0,p,0,0
479,120000,Tianjin,2008,male,5962822.0,p,0,0
480,120000,Tianjin,2009,male,6224190.0,p,0,0
481,120000,Tianjin,2010,male,6906904.0,p,0,0
482,120000,Tianjin,2011,male,7259205.0,p,0,0
483,120000,Tianjin,2012,male,7570738.0,p,0,0
484,120000,Tianjin,2013,male,7887957.0,p,0,0
485,120000,Tianjin,2014,male,7596774.0,p,0,0
486,120000,Tianjin,2015,male,7826524.0,p,0,0
487,120000,Tianjin,2016,male,8503150.0,p,0,0
488,120000,Tianjin,2017,male,8430997.0,p,0,0
489,120000,Tianjin,2018,male,8728953.45,p,0,0
490,130000,Hebei,2005,male,34411518.0,p,0,0
491,130000,Hebei,2006,male,35032089.0,p,0,0
492,130000,Hebei,2007,male,35248419.0,p,0,0
493,130000,Hebei,2008,male,35469170.0,p,0,0
494,130000,Hebei,2009,male,35688752.0,p,0,0
495,130000,Hebei,2010,male,36430309.0,p,0,0
496,130000,Hebei,2011,male,37425103.0,p,0,0
497,130000,Hebei,2012,male,37668719.0,p,0,0
498,130000,Hebei,2013,male,37990629.0,p,0,0
499,130000,Hebei,2014,male,37803310.0,p,0,0
500,130000,Hebei,2015,male,38310119.0,p,0,0
501,130000,Hebei,2016,male,37781385.0,p,0,0
502,130000,Hebei,2017,male,37710395.0,p,0,0
503,130000,Hebei,2018,male,37679474.11,p,0,0
504,140000,Shanxi_N,2005,male,17020208.0,p,0,0
505,140000,Shanxi_N,2006,male,17392009.0,p,0,0
506,140000,Shanxi_N,2007,male,17473654.0,p,0,0
507,140000,Shanxi_N,2008,male,17553442.0,p,0,0
508,140000,Shanxi_N,2009,male,17628671.0,p,0,0
509,140000,Shanxi_N,2010,male,18338696.0,p,0,0
510,140000,Shanxi_N,2011,male,18437512.0,p,0,0
511,140000,Shanxi_N,2012,male,18509636.0,p,0,0
512,140000,Shanxi_N,2013,male,18648972.0,p,0,0
513,140000,Shanxi_N,2014,male,18536053.0,p,0,0
514,140000,Shanxi_N,2015,male,18790900.0,p,0,0
515,140000,Shanxi_N,2016,male,18933571.0,p,0,0
516,140000,Shanxi_N,2017,male,18951085.0,p,0,0
517,140000,Shanxi_N,2018,male,19091483.88,p,0,0
518,150000,Neimenggu,2005,male,12203331.0,p,0,0
519,150000,Neimenggu,2006,male,12316823.0,p,0,0
520,150000,Neimenggu,2007,male,12347468.0,p,0,0
521,150000,Neimenggu,2008,male,12382025.0,p,0,0
522,150000,Neimenggu,2009,male,12414694.0,p,0,0
523,150000,Neimenggu,2010,male,12831388.0,p,0,0
524,150000,Neimenggu,2011,male,12879895.0,p,0,0
525,150000,Neimenggu,2012,male,12926894.0,p,0,0
526,150000,Neimenggu,2013,male,12999571.0,p,0,0
527,150000,Neimenggu,2014,male,12763378.0,p,0,0
528,150000,Neimenggu,2015,male,12923418.0,p,0,0
529,150000,Neimenggu,2016,male,12861461.0,p,0,0
530,150000,Neimenggu,2017,male,13051998.0,p,0,0
531,150000,Neimenggu,2018,male,13149647.8,p,0,0
532,210000,Liaoning,2005,male,21161151.0,p,0,0
533,210000,Liaoning,2006,male,21681811.0,p,0,0
534,210000,Liaoning,2007,male,21804102.0,p,0,0
535,210000,Liaoning,2008,male,21874330.0,p,0,0
536,210000,Liaoning,2009,male,21882294.0,p,0,0
537,210000,Liaoning,2010,male,22149404.0,p,0,0
538,210000,Liaoning,2011,male,22190110.0,p,0,0
539,210000,Liaoning,2012,male,22219704.0,p,0,0
540,210000,Liaoning,2013,male,22274584.0,p,0,0
541,210000,Liaoning,2014,male,22251884.0,p,0,0
542,210000,Liaoning,2015,male,22411796.0,p,0,0
543,210000,Liaoning,2016,male,21993926.0,p,0,0
544,210000,Liaoning,2017,male,21949692.0,p,0,0
545,210000,Liaoning,2018,male,21849876.08,p,0,0
546,220000,Jilin,2005,male,13790696.0,p,0,0
547,220000,Jilin,2006,male,13878741.0,p,0,0
548,220000,Jilin,2007,male,13904757.0,p,0,0
549,220000,Jilin,2008,male,13915727.0,p,0,0
550,220000,Jilin,2009,male,13934809.0,p,0,0
551,220000,Jilin,2010,male,13911966.0,p,0,0
552,220000,Jilin,2011,male,13928795.0,p,0,0
553,220000,Jilin,2012,male,14035303.0,p,0,0
554,220000,Jilin,2013,male,14061800.0,p,0,0
555,220000,Jilin,2014,male,14008484.0,p,0,0
556,220000,Jilin,2015,male,13887000.0,p,0,0
557,220000,Jilin,2016,male,13755582.0,p,0,0
558,220000,Jilin,2017,male,13769181.0,p,0,0
559,220000,Jilin,2018,male,13690325.24,p,0,0
560,230000,Heilongjiang,2005,male,19329911.0,p,0,0
561,230000,Heilongjiang,2006,male,19440855.0,p,0,0
562,230000,Heilongjiang,2007,male,19432046.0,p,0,0
563,230000,Heilongjiang,2008,male,19425491.0,p,0,0
564,230000,Heilongjiang,2009,male,19414966.0,p,0,0
565,230000,Heilongjiang,2010,male,19459830.0,p,0,0
566,230000,Heilongjiang,2011,male,19399597.0,p,0,0
567,230000,Heilongjiang,2012,male,19353783.0,p,0,0
568,230000,Heilongjiang,2013,male,19296101.0,p,0,0
569,230000,Heilongjiang,2014,male,19180755.0,p,0,0
570,230000,Heilongjiang,2015,male,19273839.0,p,0,0
571,230000,Heilongjiang,2016,male,19160505.0,p,0,0
572,230000,Heilongjiang,2017,male,19107007.0,p,0,0
573,230000,Heilongjiang,2018,male,19082487.4,p,0,0
574,310000,Shanghai,2005,male,8946073.0,p,0,0
575,310000,Shanghai,2006,male,9139766.0,p,0,0
576,310000,Shanghai,2007,male,9355674.0,p,0,0
577,310000,Shanghai,2008,male,9508589.0,p,0,0
578,310000,Shanghai,2009,male,9671926.0,p,0,0
579,310000,Shanghai,2010,male,11854916.0,p,0,0
580,310000,Shanghai,2011,male,12089396.0,p,0,0
581,310000,Shanghai,2012,male,12265727.0,p,0,0
582,310000,Shanghai,2013,male,12473943.0,p,0,0
583,310000,Shanghai,2014,male,12521592.0,p,0,0
584,310000,Shanghai,2015,male,12594652.0,p,0,0
585,310000,Shanghai,2016,male,12568179.0,p,0,0
586,310000,Shanghai,2017,male,12323798.0,p,0,0
587,310000,Shanghai,2018,male,12258563.43,p,0,0
588,320000,Jiangsu,2005,male,36677440.0,p,0,0
589,320000,Jiangsu,2006,male,38174376.0,p,0,0
590,320000,Jiangsu,2007,male,38547476.0,p,0,0
591,320000,Jiangsu,2008,male,38804577.0,p,0,0
592,320000,Jiangsu,2009,male,39037868.0,p,0,0
593,320000,Jiangsu,2010,male,39630290.0,p,0,0
594,320000,Jiangsu,2011,male,39776898.0,p,0,0
595,320000,Jiangsu,2012,male,39879098.0,p,0,0
596,320000,Jiangsu,2013,male,39970900.0,p,0,0
597,320000,Jiangsu,2014,male,40127464.0,p,0,0
598,320000,Jiangsu,2015,male,40146500.0,p,0,0
599,320000,Jiangsu,2016,male,40204400.0,p,0,0
600,320000,Jiangsu,2017,male,40410999.0,p,0,0
601,320000,Jiangsu,2018,male,40505955.17,p,0,0
602,330000,Zhejiang,2005,male,24845562.0,p,0,0
603,330000,Zhejiang,2006,male,25344319.0,p,0,0
604,330000,Zhejiang,2007,male,25736889.0,p,0,0
605,330000,Zhejiang,2008,male,26026789.0,p,0,0
606,330000,Zhejiang,2009,male,26316270.0,p,0,0
607,330000,Zhejiang,2010,male,27965806.0,p,0,0
608,330000,Zhejiang,2011,male,28001994.0,p,0,0
609,330000,Zhejiang,2012,male,28180006.0,p,0,0
610,330000,Zhejiang,2013,male,28300000.0,p,0,0
611,330000,Zhejiang,2014,male,28848659.0,p,0,0
612,330000,Zhejiang,2015,male,28365000.0,p,0,0
613,330000,Zhejiang,2016,male,28608989.0,p,0,0
614,330000,Zhejiang,2017,male,28973986.0,p,0,0
615,330000,Zhejiang,2018,male,29015882.54,p,0,0
616,340000,Anhui,2005,male,30721169.0,p,0,0
617,340000,Anhui,2006,male,31458238.0,p,0,0
618,340000,Anhui,2007,male,31485064.0,p,0,0
619,340000,Anhui,2008,male,31557357.0,p,0,0
620,340000,Anhui,2009,male,31521772.0,p,0,0
621,340000,Anhui,2010,male,30245098.0,p,0,0
622,340000,Anhui,2011,male,30095901.0,p,0,0
623,340000,Anhui,2012,male,30195751.0,p,0,0
624,340000,Anhui,2013,male,30555700.0,p,0,0
625,340000,Anhui,2014,male,30218295.0,p,0,0
626,340000,Anhui,2015,male,30907535.0,p,0,0
627,340000,Anhui,2016,male,31562481.0,p,0,0
628,340000,Anhui,2017,male,31586999.0,p,0,0
629,340000,Anhui,2018,male,32056873.99,p,0,0
630,350000,Fujian,2005,male,17772707.0,p,0,0
631,350000,Fujian,2006,male,18217866.0,p,0,0
632,350000,Fujian,2007,male,18330915.0,p,0,0
633,350000,Fujian,2008,male,18443461.0,p,0,0
634,350000,Fujian,2009,male,18555733.0,p,0,0
635,350000,Fujian,2010,male,18981102.0,p,0,0
636,350000,Fujian,2011,male,19119984.0,p,0,0
637,350000,Fujian,2012,male,19270007.0,p,0,0
638,350000,Fujian,2013,male,19380000.0,p,0,0
639,350000,Fujian,2014,male,19810976.0,p,0,0
640,350000,Fujian,2015,male,19490000.0,p,0,0
641,350000,Fujian,2016,male,19598852.0,p,0,0
642,350000,Fujian,2017,male,19970000.0,p,0,0
643,350000,Fujian,2018,male,20023291.16,p,0,0
644,360000,Jiangxi,2005,male,21941278.0,p,0,0
645,360000,Jiangxi,2006,male,22490758.0,p,0,0
646,360000,Jiangxi,2007,male,22629946.0,p,0,0
647,360000,Jiangxi,2008,male,22784589.0,p,0,0
648,360000,Jiangxi,2009,male,22940059.0,p,0,0
649,360000,Jiangxi,2010,male,23084505.0,p,0,0
650,360000,Jiangxi,2011,male,23134022.0,p,0,0
651,360000,Jiangxi,2012,male,23186011.0,p,0,0
652,360000,Jiangxi,2013,male,23265743.0,p,0,0
653,360000,Jiangxi,2014,male,23716505.0,p,0,0
654,360000,Jiangxi,2015,male,23436811.0,p,0,0
655,360000,Jiangxi,2016,male,23493019.0,p,0,0
656,360000,Jiangxi,2017,male,23705983.0,p,0,0
657,360000,Jiangxi,2018,male,23702476.7,p,0,0
658,370000,Shandong,2005,male,46232806.0,p,0,0
659,370000,Shandong,2006,male,47093604.0,p,0,0
660,370000,Shandong,2007,male,47379337.0,p,0,0
661,370000,Shandong,2008,male,47624706.0,p,0,0
662,370000,Shandong,2009,male,47884433.0,p,0,0
663,370000,Shandong,2010,male,48453066.0,p,0,0
664,370000,Shandong,2011,male,48663596.0,p,0,0
665,370000,Shandong,2012,male,48902228.0,p,0,0
666,370000,Shandong,2013,male,49556014.0,p,0,0
667,370000,Shandong,2014,male,49588162.0,p,0,0
668,370000,Shandong,2015,male,50385609.0,p,0,0
669,370000,Shandong,2016,male,50924893.0,p,0,0
670,370000,Shandong,2017,male,51227898.0,p,0,0
671,370000,Shandong,2018,male,51786438.5,p,0,0
672,410000,Henan,2005,male,47640718.0,p,0,0
673,410000,Henan,2006,male,48356940.0,p,0,0
674,410000,Henan,2007,male,48179461.0,p,0,0
675,410000,Henan,2008,male,48520464.0,p,0,0
676,410000,Henan,2009,male,48804766.0,p,0,0
677,410000,Henan,2010,male,47496489.0,p,0,0
678,410000,Henan,2011,male,48629772.0,p,0,0
679,410000,Henan,2012,male,48718184.0,p,0,0
680,410000,Henan,2013,male,48494231.0,p,0,0
681,410000,Henan,2014,male,47723456.0,p,0,0
682,410000,Henan,2015,male,48433468.0,p,0,0
683,410000,Henan,2016,male,48591093.0,p,0,0
684,410000,Henan,2017,male,48560399.0,p,0,0
685,410000,Henan,2018,male,48842629.11,p,0,0
686,420000,Hubei,2005,male,29046893.0,p,0,0
687,420000,Hubei,2006,male,29555931.0,p,0,0
688,420000,Hubei,2007,male,29571248.0,p,0,0
689,420000,Hubei,2008,male,29617153.0,p,0,0
690,420000,Hubei,2009,male,29647219.0,p,0,0
691,420000,Hubei,2010,male,29392888.0,p,0,0
692,420000,Hubei,2011,male,29570008.0,p,0,0
693,420000,Hubei,2012,male,29676903.0,p,0,0
694,420000,Hubei,2013,male,29710999.0,p,0,0
695,420000,Hubei,2014,male,29636797.0,p,0,0
696,420000,Hubei,2015,male,29845000.0,p,0,0
697,420000,Hubei,2016,male,29994839.0,p,0,0
698,420000,Hubei,2017,male,29967610.0,p,0,0
699,420000,Hubei,2018,male,30078699.55,p,0,0
700,430000,Hunan,2005,male,32351801.0,p,0,0
701,430000,Hunan,2006,male,32920555.0,p,0,0
702,430000,Hunan,2007,male,32964025.0,p,0,0
703,430000,Hunan,2008,male,33069279.0,p,0,0
704,430000,Hunan,2009,male,33179912.0,p,0,0
705,430000,Hunan,2010,male,33775066.0,p,0,0
706,430000,Hunan,2011,male,33907405.0,p,0,0
707,430000,Hunan,2012,male,34156786.0,p,0,0
708,430000,Hunan,2013,male,34515000.0,p,0,0
709,430000,Hunan,2014,male,34553809.0,p,0,0
710,430000,Hunan,2015,male,34921700.0,p,0,0
711,430000,Hunan,2016,male,34731286.0,p,0,0
712,430000,Hunan,2017,male,35347984.0,p,0,0
713,430000,Hunan,2018,male,35616744.72,p,0,0
714,440000,Guangdong,2005,male,46562018.0,p,0,0
715,440000,Guangdong,2006,male,47633438.0,p,0,0
716,440000,Guangdong,2007,male,48370951.0,p,0,0
717,440000,Guangdong,2008,male,48851174.0,p,0,0
718,440000,Guangdong,2009,male,49325179.0,p,0,0
719,440000,Guangdong,2010,male,54396879.0,p,0,0
720,440000,Guangdong,2011,male,54783593.0,p,0,0
721,440000,Guangdong,2012,male,55745610.0,p,0,0
722,440000,Guangdong,2013,male,55487200.0,p,0,0
723,440000,Guangdong,2014,male,58187544.0,p,0,0
724,440000,Guangdong,2015,male,56729550.0,p,0,0
725,440000,Guangdong,2016,male,57772556.0,p,0,0
726,440000,Guangdong,2017,male,58626091.0,p,0,0
727,440000,Guangdong,2018,male,58773006.6,p,0,0
728,450000,Guangxi,2005,male,24155251.0,p,0,0
729,450000,Guangxi,2006,male,24920557.0,p,0,0
730,450000,Guangxi,2007,male,25164783.0,p,0,0
731,450000,Guangxi,2008,male,25402831.0,p,0,0
732,450000,Guangxi,2009,male,25598121.0,p,0,0
733,450000,Guangxi,2010,male,23936217.0,p,0,0
734,450000,Guangxi,2011,male,24240027.0,p,0,0
735,450000,Guangxi,2012,male,24420015.0,p,0,0
736,450000,Guangxi,2013,male,24470000.0,p,0,0
737,450000,Guangxi,2014,male,24723655.0,p,0,0
738,450000,Guangxi,2015,male,25195938.0,p,0,0
739,450000,Guangxi,2016,male,24892711.0,p,0,0
740,450000,Guangxi,2017,male,25358004.0,p,0,0
741,450000,Guangxi,2018,male,25573050.12,p,0,0
742,460000,Hainan,2005,male,4345819.0,p,0,0
743,460000,Hainan,2006,male,4413551.0,p,0,0
744,460000,Hainan,2007,male,4459127.0,p,0,0
745,460000,Hainan,2008,male,4504505.0,p,0,0
746,460000,Hainan,2009,male,4555449.0,p,0,0
747,460000,Hainan,2010,male,4559901.0,p,0,0
748,460000,Hainan,2011,male,4618803.0,p,0,0
749,460000,Hainan,2012,male,4667866.0,p,0,0
750,460000,Hainan,2013,male,4675844.0,p,0,0
751,460000,Hainan,2014,male,4839724.0,p,0,0
752,460000,Hainan,2015,male,4801843.0,p,0,0
753,460000,Hainan,2016,male,4837606.0,p,0,0
754,460000,Hainan,2017,male,4853005.0,p,0,0
755,460000,Hainan,2018,male,4857440.094,p,0,0
756,500000,Chongqing,2005,male,14098750.0,p,0,0
757,500000,Chongqing,2006,male,14517473.0,p,0,0
758,500000,Chongqing,2007,male,14547355.0,p,0,0
759,500000,Chongqing,2008,male,14654254.0,p,0,0
760,500000,Chongqing,2009,male,14745530.0,p,0,0
761,500000,Chongqing,2010,male,14595908.0,p,0,0
762,500000,Chongqing,2011,male,14783007.0,p,0,0
763,500000,Chongqing,2012,male,14913949.0,p,0,0
764,500000,Chongqing,2013,male,15032800.0,p,0,0
765,500000,Chongqing,2014,male,15384136.0,p,0,0
766,500000,Chongqing,2015,male,15257700.0,p,0,0
767,500000,Chongqing,2016,male,15436817.0,p,0,0
768,500000,Chongqing,2017,male,15508401.0,p,0,0
769,500000,Chongqing,2018,male,15550045.32,p,0,0
770,510000,Sichuan,2005,male,40944633.0,p,0,0
771,510000,Sichuan,2006,male,42016087.0,p,0,0
772,510000,Sichuan,2007,male,41771537.0,p,0,0
773,510000,Sichuan,2008,male,41798811.0,p,0,0
774,510000,Sichuan,2009,male,42011161.0,p,0,0
775,510000,Sichuan,2010,male,40828123.0,p,0,0
776,510000,Sichuan,2011,male,40869758.0,p,0,0
777,510000,Sichuan,2012,male,41003652.0,p,0,0
778,510000,Sichuan,2013,male,40931494.0,p,0,0
779,510000,Sichuan,2014,male,40336881.0,p,0,0
780,510000,Sichuan,2015,male,41200000.0,p,0,0
781,510000,Sichuan,2016,male,41686288.0,p,0,0
782,510000,Sichuan,2017,male,41888100.0,p,0,0
783,510000,Sichuan,2018,male,42418318.07,p,0,0
784,520000,Guizhou,2005,male,19204880.0,p,0,0
785,520000,Guizhou,2006,male,19588235.0,p,0,0
786,520000,Guizhou,2007,male,19601051.0,p,0,0
787,520000,Guizhou,2008,male,19748412.0,p,0,0
788,520000,Guizhou,2009,male,19763170.0,p,0,0
789,520000,Guizhou,2010,male,17951477.0,p,0,0
790,520000,Guizhou,2011,male,18012107.0,p,0,0
791,520000,Guizhou,2012,male,18090561.0,p,0,0
792,520000,Guizhou,2013,male,18225000.0,p,0,0
793,520000,Guizhou,2014,male,17941052.0,p,0,0
794,520000,Guizhou,2015,male,18206300.0,p,0,0
795,520000,Guizhou,2016,male,18323165.0,p,0,0
796,520000,Guizhou,2017,male,18459211.0,p,0,0
797,520000,Guizhou,2018,male,18635235.14,p,0,0
798,530000,Yunnan,2005,male,22957243.0,p,0,0
799,530000,Yunnan,2006,male,23352135.0,p,0,0
800,530000,Yunnan,2007,male,23502139.0,p,0,0
801,530000,Yunnan,2008,male,23641243.0,p,0,0
802,530000,Yunnan,2009,male,23774891.0,p,0,0
803,530000,Yunnan,2010,male,23850627.0,p,0,0
804,530000,Yunnan,2011,male,24046032.0,p,0,0
805,530000,Yunnan,2012,male,24176010.0,p,0,0
806,530000,Yunnan,2013,male,24323000.0,p,0,0
807,530000,Yunnan,2014,male,24188698.0,p,0,0
808,530000,Yunnan,2015,male,24587267.0,p,0,0
809,530000,Yunnan,2016,male,24546762.0,p,0,0
810,530000,Yunnan,2017,male,24909028.0,p,0,0
811,530000,Yunnan,2018,male,25153873.76,p,0,0
812,540000,Xizang,2005,male,1371738.0,p,0,0
813,540000,Xizang,2006,male,1424564.0,p,0,0
814,540000,Xizang,2007,male,1440425.0,p,0,0
815,540000,Xizang,2008,male,1456080.0,p,0,0
816,540000,Xizang,2009,male,1471960.0,p,0,0
817,540000,Xizang,2010,male,1546041.0,p,0,0
818,540000,Xizang,2011,male,1552914.0,p,0,0
819,540000,Xizang,2012,male,1576954.0,p,0,0
820,540000,Xizang,2013,male,1603502.0,p,0,0
821,540000,Xizang,2014,male,1596234.0,p,0,0
822,540000,Xizang,2015,male,1645058.0,p,0,0
823,540000,Xizang,2016,male,1671165.0,p,0,0
824,540000,Xizang,2017,male,1701492.0,p,0,0
825,540000,Xizang,2018,male,1738098.4130000002,p,0,0
826,610000,Shanxi_S,2005,male,18785672.0,p,0,0
827,610000,Shanxi_S,2006,male,19326084.0,p,0,0
828,610000,Shanxi_S,2007,male,19379645.0,p,0,0
829,610000,Shanxi_S,2008,male,19438417.0,p,0,0
830,610000,Shanxi_S,2009,male,19476909.0,p,0,0
831,610000,Shanxi_S,2010,male,19287807.0,p,0,0
832,610000,Shanxi_S,2011,male,19304002.0,p,0,0
833,610000,Shanxi_S,2012,male,19384703.0,p,0,0
834,610000,Shanxi_S,2013,male,19437249.0,p,0,0
835,610000,Shanxi_S,2014,male,19518417.0,p,0,0
836,610000,Shanxi_S,2015,male,19581400.0,p,0,0
837,610000,Shanxi_S,2016,male,19675481.0,p,0,0
838,610000,Shanxi_S,2017,male,19798514.0,p,0,0
839,610000,Shanxi_S,2018,male,19892770.06,p,0,0
840,620000,Gansu,2005,male,13087356.0,p,0,0
841,620000,Gansu,2006,male,13447107.0,p,0,0
842,620000,Gansu,2007,male,13494139.0,p,0,0
843,620000,Gansu,2008,male,13541804.0,p,0,0
844,620000,Gansu,2009,male,13570080.0,p,0,0
845,620000,Gansu,2010,male,13064121.0,p,0,0
846,620000,Gansu,2011,male,13098206.0,p,0,0
847,620000,Gansu,2012,male,13168700.0,p,0,0
848,620000,Gansu,2013,male,13187200.0,p,0,0
849,620000,Gansu,2014,male,13428285.0,p,0,0
850,620000,Gansu,2015,male,13268100.0,p,0,0
851,620000,Gansu,2016,male,13321455.0,p,0,0
852,620000,Gansu,2017,male,13392601.0,p,0,0
853,620000,Gansu,2018,male,13380727.42,p,0,0
854,630000,Qinghai,2005,male,2743438.0,p,0,0
855,630000,Qinghai,2006,male,2817283.0,p,0,0
856,630000,Qinghai,2007,male,2836473.0,p,0,0
857,630000,Qinghai,2008,male,2846919.0,p,0,0
858,630000,Qinghai,2009,male,2860971.0,p,0,0
859,630000,Qinghai,2010,male,2913801.0,p,0,0
860,630000,Qinghai,2011,male,2875503.0,p,0,0
861,630000,Qinghai,2012,male,2949452.0,p,0,0
862,630000,Qinghai,2013,male,2926500.0,p,0,0
863,630000,Qinghai,2014,male,2932858.0,p,0,0
864,630000,Qinghai,2015,male,3002800.0,p,0,0
865,630000,Qinghai,2016,male,3033678.0,p,0,0
866,630000,Qinghai,2017,male,3036201.0,p,0,0
867,630000,Qinghai,2018,male,3071451.627,p,0,0
868,640000,Ningxia,2005,male,3001683.0,p,0,0
869,640000,Ningxia,2006,male,3079500.0,p,0,0
870,640000,Ningxia,2007,male,3108372.0,p,0,0
871,640000,Ningxia,2008,male,3145943.0,p,0,0
872,640000,Ningxia,2009,male,3182563.0,p,0,0
873,640000,Ningxia,2010,male,3227062.0,p,0,0
874,640000,Ningxia,2011,male,3275096.0,p,0,0
875,640000,Ningxia,2012,male,3315465.0,p,0,0
876,640000,Ningxia,2013,male,3345100.0,p,0,0
877,640000,Ningxia,2014,male,3400994.0,p,0,0
878,640000,Ningxia,2015,male,3444724.0,p,0,0
879,640000,Ningxia,2016,male,3491195.0,p,0,0
880,640000,Ningxia,2017,male,3440793.0,p,0,0
881,640000,Ningxia,2018,male,3454162.562,p,0,0
882,650000,Xinjiang,2005,male,10186921.0,p,0,0
883,650000,Xinjiang,2006,male,10500268.0,p,0,0
884,650000,Xinjiang,2007,male,10722056.0,p,0,0
885,650000,Xinjiang,2008,male,10896694.0,p,0,0
886,650000,Xinjiang,2009,male,11030685.0,p,0,0
887,650000,Xinjiang,2010,male,11186862.0,p,0,0
888,650000,Xinjiang,2011,male,11287470.0,p,0,0
889,650000,Xinjiang,2012,male,11413091.0,p,0,0
890,650000,Xinjiang,2013,male,11643428.0,p,0,0
891,650000,Xinjiang,2014,male,11744993.0,p,0,0
892,650000,Xinjiang,2015,male,12170517.0,p,0,0
893,650000,Xinjiang,2016,male,12190446.0,p,0,0
894,650000,Xinjiang,2017,male,12362712.0,p,0,0
895,650000,Xinjiang,2018,male,12575755.41,p,0,0
896,0,China,2005,female,634664891.0,p,0,0
897,0,China,2006,female,637196401.0,p,0,0
898,0,China,2007,female,632516382.0,p,0,0
899,0,China,2008,female,637264396.0,p,0,0
900,0,China,2009,female,641656418.0,p,0,0
901,0,China,2010,female,653429999.0,p,0,0
902,0,China,2011,female,656670039.0,p,0,0
903,0,China,2012,female,660090000.0,p,0,0
904,0,China,2013,female,659591139.0,p,0,0
905,0,China,2014,female,664497179.0,p,0,0
906,0,China,2015,female,668609163.0,p,0,0
907,0,China,2016,female,674531172.0,p,0,0
908,0,China,2017,female,679642790.0,p,0,0
909,0,China,2018,female,684767654.9,p,0,0
910,110000,Beijing,2005,female,7589437.0,p,0,0
